,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Number of floor,Floor of home,Credi Accepting,Kombi Doğalgaz Heating,Floor_Alt Katlar,Floor_Giriş Katı,Floor_Orta Katlar,Floor_Zemin Altı,Floor_Özel Değer,Floor_Üst Katlar
3413,3800000.0,2,119,36,122.0,2,5,4,1,0,True,False,False,False,False,False
3414,3800000.0,2,85,316,100.0,0,3,21,0,1,False,False,True,False,False,False
3416,3800000.0,2,81,367,110.0,1,5,14,0,0,True,False,False,False,False,False
3418,3800000.0,2,85,203,160.0,2,5,21,0,1,False,False,True,False,False,False
3421,3800000.0,2,45,196,140.0,2,9,22,0,1,False,False,True,False,False,False
3422,3800000.0,2,119,282,138.0,2,5,21,0,0,False,False,True,False,False,False
3423,3800000.0,2,88,606,110.0,1,4,22,0,1,False,False,True,False,False,False
3424,3800000.0,2,119,282,133.0,2,3,2,0,1,False,True,False,False,False,False
3425,3800000.0,2,49,483,160.0,2,3,21,1,1,False,False,True,False,False,False
3427,3800000.0,2,85,861,120.0,2,4,2,0,1,False,True,False,False,False,False
3431,3800000.0,2,85,27,350.0,4,3,21,0,1,False,False,True,False,False,False
3434,3799999.0,2,88,837,120.0,1,9,21,0,1,False,False,True,False,False,False
3436,3795000.0,2,45,229,120.0,1,4,14,0,1,True,False,False,False,False,False
3439,3790000.0,2,45,196,140.0,2,10,25,0,1,False,False,False,False,False,True
3440,3790000.0,2,119,369,265.0,4,3,21,0,0,False,False,True,False,False,False
3441,3790000.0,2,83,95,145.0,2,4,21,0,1,False,False,True,False,False,False
3442,3790000.0,2,119,838,140.0,2,4,22,0,1,False,False,True,False,False,False
3443,3790000.0,2,88,392,160.0,2,5,4,0,1,True,False,False,False,False,False
3444,3790000.0,2,110,774,170.0,2,7,23,0,0,False,False,True,False,False,False
3445,3789000.0,2,88,212,110.0,1,8,4,0,1,True,False,False,False,False,False
3446,3780000.0,2,85,8,120.0,1,7,24,1,0,False,False,False,False,False,True
3447,3780000.0,2,85,918,100.0,1,10,22,0,0,False,False,True,False,False,False
3449,3775000.0,2,85,441,145.0,2,3,14,0,1,True,False,False,False,False,False
3450,3775000.0,2,88,207,145.0,2,4,4,0,1,True,False,False,False,False,False
3451,3775000.0,2,85,8,130.0,1,4,21,0,0,False,False,True,False,False,False
3452,3770000.0,2,88,523,100.0,1,5,23,0,0,False,False,True,False,False,False
3453,3755000.0,2,110,482,130.0,1,6,24,0,0,False,False,False,False,False,True
3454,3755000.0,2,88,837,110.0,1,3,14,0,0,True,False,False,False,False,False
3455,3750000.0,2,85,166,140.0,2,8,21,0,0,False,False,True,False,False,False
3456,3750000.0,2,88,335,140.0,2,4,21,0,1,False,False,True,False,False,False
3457,3750000.0,2,88,837,155.0,2,8,22,0,0,False,False,True,False,False,False
3458,3750000.0,2,88,212,130.0,1,7,4,0,0,True,False,False,False,False,False
3459,3750000.0,2,88,837,165.0,2,2,14,0,0,True,False,False,False,False,False
3460,3750000.0,2,85,441,165.0,2,5,22,1,0,False,False,True,False,False,False
3462,3750000.0,2,88,837,152.0,2,6,23,0,0,False,False,True,False,False,False
3463,3750000.0,2,88,207,110.0,1,4,14,0,1,True,False,False,False,False,False
3465,3750000.0,2,110,425,115.0,2,4,4,0,0,True,False,False,False,False,False
3466,3750000.0,2,88,311,120.0,1,4,14,1,1,True,False,False,False,False,False
3468,3750000.0,2,83,196,110.0,1,4,14,0,1,True,False,False,False,False,False
3469,3750000.0,2,88,212,120.0,1,6,24,0,1,False,False,False,False,False,True
3470,3750000.0,2,83,95,175.0,2,4,14,0,1,True,False,False,False,False,False
3471,3750000.0,2,85,230,100.0,1,5,21,1,1,False,False,True,False,False,False
3473,3750000.0,2,83,711,145.0,2,3,4,0,1,True,False,False,False,False,False
3474,3750000.0,2,81,350,110.0,1,4,4,0,1,True,False,False,False,False,False
3475,3750000.0,2,88,829,140.0,2,13,4,0,0,True,False,False,False,False,False
3477,3750000.0,2,88,829,140.0,2,13,22,0,0,False,False,True,False,False,False
3478,3750000.0,2,88,370,175.0,2,5,23,0,0,False,False,True,False,False,False
3479,3750000.0,2,88,837,290.0,4,3,14,0,0,True,False,False,False,False,False
3480,3750000.0,2,55,586,136.0,2,4,14,0,0,True,False,False,False,False,False
3482,3750000.0,2,83,668,160.0,2,4,3,0,1,False,False,False,False,True,False
3483,3750000.0,2,85,255,145.0,2,5,14,0,1,True,False,False,False,False,False
3484,3750000.0,2,119,256,151.0,2,3,4,0,0,True,False,False,False,False,False
3485,3750000.0,2,55,264,145.0,2,4,14,0,1,True,False,False,False,False,False
3487,3750000.0,2,83,711,145.0,2,4,4,0,1,True,False,False,False,False,False
3488,3750000.0,2,88,212,200.0,3,6,24,0,1,False,False,False,False,False,True
3489,3750000.0,2,85,4,155.0,2,7,4,0,1,True,False,False,False,False,False
3490,3750000.0,2,85,513,300.0,4,6,24,0,1,False,False,False,False,False,True
3492,3750000.0,2,85,513,140.0,2,6,23,0,1,False,False,True,False,False,False
3496,3750000.0,2,81,367,150.0,2,4,14,1,0,True,False,False,False,False,False
3497,3750000.0,2,85,230,120.0,1,4,22,0,1,False,False,True,False,False,False
3499,3750000.0,2,110,150,120.0,1,5,4,0,1,True,False,False,False,False,False
3501,3750000.0,2,110,571,140.0,2,4,22,0,1,False,False,True,False,False,False
3503,3750000.0,2,119,282,165.0,2,5,21,0,0,False,False,True,False,False,False
3504,3750000.0,2,81,346,130.0,2,5,2,0,1,False,True,False,False,False,False
3505,3750000.0,2,110,78,145.0,2,10,22,0,0,False,False,True,False,False,False
3506,3750000.0,2,81,350,100.0,1,5,22,0,1,False,False,True,False,False,False
3507,3750000.0,2,81,346,100.0,1,5,22,0,1,False,False,True,False,False,False
3509,3750000.0,2,110,559,140.0,2,4,4,0,1,True,False,False,False,False,False
3510,3750000.0,2,88,208,130.0,2,14,25,0,1,False,False,False,False,False,True
3513,3750000.0,2,85,316,110.0,2,5,23,0,0,False,False,True,False,False,False
3514,3750000.0,2,55,703,155.0,2,4,14,0,1,True,False,False,False,False,False
3515,3750000.0,2,83,140,301.0,3,3,21,0,1,False,False,True,False,False,False
3516,3750000.0,2,81,350,105.0,1,5,14,0,1,True,False,False,False,False,False
3517,3750000.0,2,85,8,155.0,2,5,14,0,1,True,False,False,False,False,False
3518,3750000.0,2,85,911,145.0,2,3,21,0,1,False,False,True,False,False,False
3521,3750000.0,2,45,369,135.0,2,3,3,0,1,False,False,False,False,True,False
3522,3750000.0,2,88,61,125.0,2,3,21,0,1,False,False,True,False,False,False
3524,3750000.0,2,88,208,120.0,2,9,21,1,1,False,False,True,False,False,False
3525,3750000.0,2,88,884,115.0,1,5,2,1,1,False,True,False,False,False,False
3528,3750000.0,2,85,441,160.0,2,4,21,0,0,False,False,True,False,False,False
3530,3750000.0,2,55,706,120.0,1,5,21,0,1,False,False,True,False,False,False
3531,3750000.0,2,88,311,140.0,2,5,2,0,1,False,True,False,False,False,False
3532,3750000.0,2,110,150,140.0,2,8,24,0,1,False,False,False,False,False,True
3533,3750000.0,2,55,249,130.0,1,4,22,0,1,False,False,True,False,False,False
3534,3750000.0,2,110,445,270.0,4,7,25,0,0,False,False,False,False,False,True
3535,3750000.0,2,85,134,337.0,3,6,21,0,0,False,False,True,False,False,False
3536,3750000.0,2,85,134,231.0,2,6,23,0,0,False,False,True,False,False,False
3537,3750000.0,2,88,609,120.0,1,3,14,0,0,True,False,False,False,False,False
3538,3750000.0,2,45,229,135.0,2,3,21,0,1,False,False,True,False,False,False
3540,3750000.0,2,45,196,150.0,2,5,21,0,1,False,False,True,False,False,False
3542,3750000.0,2,81,367,150.0,2,4,21,0,1,False,False,True,False,False,False
3543,3750000.0,2,85,166,140.0,2,5,21,0,1,False,False,True,False,False,False
3546,3750000.0,2,45,278,110.0,1,4,4,0,1,True,False,False,False,False,False
3551,3750000.0,2,85,43,253.0,3,5,23,1,1,False,False,True,False,False,False
3552,3750000.0,2,81,347,150.0,2,5,22,0,1,False,False,True,False,False,False
3553,3750000.0,2,85,255,140.0,2,6,4,0,1,True,False,False,False,False,False
3554,3750000.0,2,119,838,110.0,1,5,22,1,0,False,False,True,False,False,False
3556,3750000.0,2,119,450,115.0,1,3,14,0,0,True,False,False,False,False,False
3557,3750000.0,2,119,807,140.0,2,3,3,0,1,False,False,False,False,True,False
3558,3750000.0,2,119,838,160.0,2,5,22,0,0,False,False,True,False,False,False
3559,3750000.0,2,45,278,170.0,3,3,21,0,1,False,False,True,False,False,False
3560,3750000.0,2,45,229,130.0,2,5,14,0,0,True,False,False,False,False,False
3562,3750000.0,2,88,884,110.0,1,4,14,0,1,True,False,False,False,False,False
3563,3750000.0,2,110,897,140.0,2,7,21,0,0,False,False,True,False,False,False
3564,3750000.0,2,110,363,105.0,1,5,21,0,0,False,False,True,False,False,False
3566,3750000.0,2,85,289,120.0,2,5,14,0,1,True,False,False,False,False,False
3567,3750000.0,2,119,450,124.0,2,3,21,0,0,False,False,True,False,False,False
3568,3750000.0,2,55,249,145.0,2,5,22,0,1,False,False,True,False,False,False
3570,3750000.0,2,49,849,145.0,2,2,14,0,1,True,False,False,False,False,False
3571,3750000.0,2,85,316,140.0,2,5,23,1,1,False,False,True,False,False,False
3573,3750000.0,2,88,208,125.0,1,4,22,0,1,False,False,True,False,False,False
3575,3750000.0,2,85,465,110.0,1,5,14,0,1,True,False,False,False,False,False
3576,3750000.0,2,88,899,100.0,1,6,24,0,1,False,False,False,False,False,True
3578,3750000.0,2,85,465,110.0,1,6,14,0,0,True,False,False,False,False,False
3579,3750000.0,2,88,614,110.0,1,14,4,0,1,True,False,False,False,False,False
3581,3750000.0,2,85,43,166.0,2,6,14,0,0,True,False,False,False,False,False
3583,3750000.0,2,45,480,190.0,3,4,22,0,1,False,False,True,False,False,False
3585,3750000.0,2,88,715,100.0,1,5,23,1,1,False,False,True,False,False,False
3587,3750000.0,2,110,260,150.0,2,5,22,0,1,False,False,True,False,False,False
3589,3750000.0,2,85,861,130.0,1,4,4,0,0,True,False,False,False,False,False
3591,3750000.0,2,86,82,100.0,1,4,21,0,1,False,False,True,False,False,False
3592,3750000.0,2,85,861,120.0,1,4,4,0,1,True,False,False,False,False,False
3593,3749000.0,2,85,8,155.0,2,5,23,0,1,False,False,True,False,False,False
3594,3749000.0,2,85,498,240.0,3,3,14,0,1,True,False,False,False,False,False
3597,3745000.0,2,110,832,130.0,2,10,3,0,1,False,False,False,False,True,False
3598,3740000.0,2,85,6,135.0,2,5,14,0,1,True,False,False,False,False,False
3599,3740000.0,2,45,607,100.0,1,4,21,0,1,False,False,True,False,False,False
3604,3724000.0,2,88,648,125.0,2,4,2,0,1,False,True,False,False,False,False
3605,3720000.0,2,45,480,100.0,1,6,21,0,0,False,False,True,False,False,False
3608,3715000.0,2,45,480,110.0,1,4,22,0,1,False,False,True,False,False,False
3610,3700000.0,2,85,43,155.0,2,5,4,0,0,True,False,False,False,False,False
3611,3700000.0,2,110,321,100.0,2,2,2,1,1,False,True,False,False,False,False
3613,3700000.0,2,119,810,120.0,1,3,4,0,1,True,False,False,False,False,False
3614,3700000.0,2,85,861,100.0,1,4,14,0,1,True,False,False,False,False,False
3616,3700000.0,2,88,837,160.0,2,11,4,0,0,True,False,False,False,False,False
3617,3700000.0,2,86,82,130.0,2,3,14,0,1,True,False,False,False,False,False
3618,3700000.0,2,85,513,145.0,1,9,23,0,0,False,False,True,False,False,False
3619,3700000.0,2,45,504,100.0,1,4,14,0,1,True,False,False,False,False,False
3620,3700000.0,2,110,559,155.0,2,8,25,0,0,False,False,False,False,False,True
3622,3700000.0,2,119,520,172.0,3,3,21,0,1,False,False,True,False,False,False
3623,3700000.0,2,85,861,114.0,1,3,21,0,1,False,False,True,False,False,False
3624,3700000.0,2,85,483,135.0,2,4,21,1,0,False,False,True,False,False,False
3625,3700000.0,2,45,196,180.0,2,5,14,0,1,True,False,False,False,False,False
3626,3700000.0,2,85,136,180.0,2,7,22,0,0,False,False,True,False,False,False
3635,3700000.0,2,45,278,125.0,2,3,14,0,1,True,False,False,False,False,False
3639,3700000.0,2,45,480,100.0,1,4,21,0,1,False,False,True,False,False,False
3642,3700000.0,2,85,513,145.0,2,4,22,0,1,False,False,True,False,False,False
3644,3700000.0,2,55,249,120.0,0,4,3,1,1,False,False,False,False,True,False
3645,3700000.0,2,85,918,115.0,1,5,14,0,1,True,False,False,False,False,False
3647,3700000.0,2,110,774,150.0,2,8,24,0,0,False,False,False,False,False,True
3649,3700000.0,2,85,513,140.0,2,6,22,0,1,False,False,True,False,False,False
3650,3700000.0,2,45,480,120.0,1,4,22,0,0,False,False,True,False,False,False
3652,3700000.0,2,55,264,130.0,1,3,21,0,1,False,False,True,False,False,False
3653,3700000.0,2,110,583,110.0,1,5,22,0,0,False,False,True,False,False,False
3654,3700000.0,2,110,817,120.0,1,5,14,0,1,True,False,False,False,False,False
3655,3700000.0,2,110,624,160.0,2,5,14,0,1,True,False,False,False,False,False
3656,3700000.0,2,85,918,160.0,2,7,25,0,0,False,False,False,False,False,True
3657,3700000.0,2,85,498,120.0,1,3,2,0,1,False,True,False,False,False,False
3658,3700000.0,2,45,196,130.0,2,5,4,0,1,True,False,False,False,False,False
3659,3700000.0,2,85,90,145.0,1,5,21,0,1,False,False,True,False,False,False
3661,3699000.0,2,88,497,150.0,2,5,21,0,1,False,False,True,False,False,False
3662,3699000.0,2,88,837,155.0,2,6,14,0,1,True,False,False,False,False,False
3663,3699000.0,2,49,849,115.0,1,3,2,0,1,False,True,False,False,False,False
3664,3698000.0,2,85,918,120.0,2,6,4,0,1,True,False,False,False,False,False
3665,3690000.0,2,85,136,150.0,2,6,24,1,0,False,False,False,False,False,True
3666,3690000.0,2,85,166,158.0,2,8,24,0,0,False,False,False,False,False,True
3668,3690000.0,2,45,196,104.0,2,9,23,0,1,False,False,True,False,False,False
3669,3690000.0,2,85,136,115.0,1,5,14,0,0,True,False,False,False,False,False
3674,3685000.0,2,85,513,143.0,2,9,4,0,0,True,False,False,False,False,False
3676,3680000.0,2,85,918,180.0,2,9,25,0,1,False,False,False,False,False,True
3678,3680000.0,2,83,140,140.0,2,4,4,0,1,True,False,False,False,False,False
3679,3675000.0,2,45,386,160.0,2,5,2,0,1,False,True,False,False,False,False
3680,3675000.0,2,85,203,170.0,2,3,14,0,1,True,False,False,False,False,False
3681,3675000.0,2,110,963,127.0,1,3,14,1,1,True,False,False,False,False,False
3682,3675000.0,2,45,504,150.0,2,6,2,0,1,False,True,False,False,False,False
3683,3675000.0,2,85,134,266.0,3,8,22,0,1,False,False,True,False,False,False
3686,3670000.0,2,85,316,105.0,2,3,21,0,1,False,False,True,False,False,False
3688,3653165.0,2,85,483,154.0,2,4,21,0,0,False,False,True,False,False,False
3689,3650000.0,2,85,136,110.0,1,6,21,1,1,False,False,True,False,False,False
3690,3650000.0,2,88,567,200.0,1,4,0,0,1,False,False,False,True,False,False
3692,3650000.0,2,85,8,158.0,2,4,22,0,0,False,False,True,False,False,False
3693,3650000.0,2,85,136,140.0,2,6,21,0,1,False,False,True,False,False,False
3694,3650000.0,2,119,264,165.0,2,5,23,0,1,False,False,True,False,False,False
3695,3650000.0,2,110,482,140.0,2,5,22,0,0,False,False,True,False,False,False
3697,3650000.0,2,83,369,115.0,1,4,14,0,1,True,False,False,False,False,False
3698,3650000.0,2,110,253,120.0,2,4,4,0,1,True,False,False,False,False,False
3699,3650000.0,2,49,936,160.0,2,4,4,0,1,True,False,False,False,False,False
3700,3650000.0,2,49,483,140.0,1,4,4,0,1,True,False,False,False,False,False
3701,3650000.0,2,49,483,140.0,2,4,14,0,1,True,False,False,False,False,False
3702,3650000.0,2,49,936,230.0,4,3,21,0,1,False,False,True,False,False,False
3703,3650000.0,2,49,849,145.0,2,3,21,0,1,False,False,True,False,False,False
3704,3650000.0,2,110,150,110.0,1,4,14,1,1,True,False,False,False,False,False
3705,3650000.0,2,85,866,150.0,2,3,14,0,1,True,False,False,False,False,False
3707,3650000.0,2,49,483,125.0,2,3,4,0,1,True,False,False,False,False,False
3710,3650000.0,2,85,136,135.0,2,6,23,0,1,False,False,True,False,False,False
3711,3650000.0,2,45,386,160.0,2,3,2,0,1,False,True,False,False,False,False
3712,3650000.0,2,81,350,120.0,1,4,4,0,0,True,False,False,False,False,False
3714,3650000.0,2,85,134,300.0,4,5,23,0,1,False,False,True,False,False,False
3716,3650000.0,2,85,134,300.0,4,5,23,0,1,False,False,True,False,False,False
3717,3650000.0,2,85,27,320.0,3,5,23,0,1,False,False,True,False,False,False
3718,3650000.0,2,85,134,200.0,3,3,21,0,1,False,False,True,False,False,False
3719,3650000.0,2,85,166,160.0,2,4,14,0,0,True,False,False,False,False,False
3720,3650000.0,2,85,289,200.0,3,4,22,0,1,False,False,True,False,False,False
3721,3650000.0,2,119,450,100.0,1,5,23,1,1,False,False,True,False,False,False
3722,3650000.0,2,85,43,190.0,3,4,21,0,1,False,False,True,False,False,False
3723,3650000.0,2,88,212,300.0,4,4,21,0,1,False,False,True,False,False,False
3725,3650000.0,2,85,136,220.0,2,2,4,0,1,True,False,False,False,False,False
3726,3650000.0,2,88,884,165.0,2,4,14,0,1,True,False,False,False,False,False
3727,3650000.0,2,88,606,240.0,3,3,21,0,1,False,False,True,False,False,False
3729,3650000.0,2,88,208,125.0,2,3,4,0,1,True,False,False,False,False,False
3730,3650000.0,2,88,689,120.0,2,5,22,0,1,False,False,True,False,False,False
3732,3650000.0,2,88,19,115.0,2,3,4,0,1,True,False,False,False,False,False
3733,3650000.0,2,85,43,145.0,2,4,3,0,0,False,False,False,False,True,False
3734,3650000.0,2,49,483,110.0,1,4,4,0,1,True,False,False,False,False,False
3736,3650000.0,2,81,347,165.0,2,5,21,0,1,False,False,True,False,False,False
3737,3650000.0,2,83,140,120.0,2,4,22,0,1,False,False,True,False,False,False
3738,3650000.0,2,85,43,253.0,3,5,23,1,0,False,False,True,False,False,False
3740,3650000.0,2,110,363,105.0,1,2,14,0,1,True,False,False,False,False,False
3741,3650000.0,2,88,212,108.0,1,3,3,0,1,False,False,False,False,True,False
3742,3650000.0,2,55,300,170.0,2,4,14,0,1,True,False,False,False,False,False
3743,3650000.0,2,88,687,165.0,2,5,21,0,1,False,False,True,False,False,False
3744,3650000.0,2,45,278,125.0,2,3,4,1,1,True,False,False,False,False,False
3745,3650000.0,2,45,229,135.0,2,5,22,0,1,False,False,True,False,False,False
3747,3650000.0,2,86,82,200.0,4,5,23,0,1,False,False,True,False,False,False
3748,3650000.0,2,110,220,160.0,2,10,22,0,1,False,False,True,False,False,False
3751,3650000.0,2,45,196,125.0,2,3,2,0,0,False,True,False,False,False,False
3752,3650000.0,2,88,884,110.0,1,5,0,0,1,False,False,False,True,False,False
3753,3650000.0,2,45,196,125.0,2,2,4,0,1,True,False,False,False,False,False
3755,3650000.0,2,45,278,180.0,3,2,14,1,1,True,False,False,False,False,False
3757,3650000.0,2,45,196,185.0,3,6,22,0,1,False,False,True,False,False,False
3759,3650000.0,2,45,278,260.0,4,3,21,0,1,False,False,True,False,False,False
3761,3650000.0,2,88,209,190.0,3,4,22,0,1,False,False,True,False,False,False
3766,3650000.0,2,88,209,158.0,3,4,21,0,1,False,False,True,False,False,False
3767,3650000.0,2,88,829,160.0,2,13,14,0,0,True,False,False,False,False,False
3768,3650000.0,2,85,134,160.0,2,5,4,0,1,True,False,False,False,False,False
3769,3650000.0,2,85,465,140.0,2,9,25,0,1,False,False,False,False,False,True
3771,3650000.0,2,45,386,153.0,2,5,22,0,1,False,False,True,False,False,False
3772,3650000.0,2,45,196,120.0,2,5,4,0,1,True,False,False,False,False,False
3773,3650000.0,2,85,27,152.0,3,2,14,1,1,True,False,False,False,False,False
3774,3650000.0,2,110,249,110.0,1,5,21,0,1,False,False,True,False,False,False
3776,3650000.0,2,85,8,185.0,2,5,23,0,0,False,False,True,False,False,False
3777,3650000.0,2,110,199,130.0,2,5,14,0,0,True,False,False,False,False,False
3779,3650000.0,2,110,556,150.0,2,3,4,0,0,True,False,False,False,False,False
3780,3650000.0,2,110,556,110.0,1,3,14,0,1,True,False,False,False,False,False
3781,3650000.0,2,81,346,140.0,2,5,14,1,1,True,False,False,False,False,False
3782,3650000.0,2,88,208,120.0,2,3,0,0,1,False,False,False,True,False,False
3783,3650000.0,2,85,8,140.0,2,5,4,0,0,True,False,False,False,False,False
3784,3649000.0,2,88,208,210.0,3,3,21,0,1,False,False,True,False,False,False
3785,3649000.0,2,85,8,170.0,2,6,24,0,1,False,False,False,False,False,True
3786,3649000.0,2,88,241,175.0,2,5,2,0,1,False,True,False,False,False,False
3787,3645000.0,2,85,43,180.0,2,4,22,0,1,False,False,True,False,False,False
3789,3645000.0,2,88,241,135.0,2,6,14,0,1,True,False,False,False,False,False
3790,3640000.0,2,85,136,145.0,2,6,21,1,0,False,False,True,False,False,False
3791,3630000.0,2,85,907,120.0,1,3,21,1,1,False,False,True,False,False,False
3792,3625000.0,2,85,424,130.0,2,5,21,0,1,False,False,True,False,False,False
3793,3625000.0,2,49,483,200.0,3,3,14,0,1,True,False,False,False,False,False
